Axis,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
646.0,706.0,706.0,706.0,706.0,706.0,706,706.0,706.0,706,706.0,706.0,706.0,709.0,709.0,712.0,,709.0,709.0,706,705,706,706.0,706.0,709.0,705,706.0,706.0,705.0,706.0,706,706,707,707,708,707,707,708,708,708
647.0,706.0,706.0,706.0,706.0,706.0,706,706.0,706.0,706,706.0,706.0,709.0,709.0,709.0,712.0,,709.0,709.0,706,706,706,706.0,706.0,709.0,706,709.0,706.0,705.0,706.0,706,706,707,708,708,708,707,708,708,708
648.0,706.0,706.0,706.0,706.0,706.0,706,706.0,706.0,706,706.0,706.0,709.0,709.0,709.0,709.0,,709.0,709.0,706,706,706,706.0,706.0,709.0,706,709.0,706.0,706.0,706.0,706,706,707,708,708,708,707,709,708,708
649.0,706.0,706.0,706.0,706.0,706.0,706,706.0,706.0,706,706.0,709.0,709.0,709.0,709.0,707.0,,709.0,709.0,706,706,706,706.0,706.0,709.0,706,709.0,706.0,706.0,706.0,706,706,707,708,708,708,708,709,708,708
650.0,706.0,706.0,706.0,706.0,706.0,706,706.0,706.0,705,706.0,709.0,709.0,709.0,709.0,706.0,,709.0,709.0,706,706,706,706.0,706.0,709.0,706,709.0,706.0,706.0,706.0,706,706,707,708,708,708,708,709,709,709
651.0,706.0,706.0,706.0,706.0,706.0,706,706.0,706.0,705,706.0,709.0,709.0,712.0,709.0,706.0,,709.0,712.0,706,706,706,706.0,709.0,709.0,706,709.0,706.0,706.0,706.0,706,706,707,708,709,708,708,709,709,709
652.0,706.0,706.0,706.0,706.0,706.0,706,706.0,706.0,706,706.0,709.0,709.0,,709.0,706.0,,709.0,712.0,706,706,706,706.0,709.0,709.0,706,709.0,706.0,706.0,709.0,706,706,706,709,709,708,708,709,709,709
653.0,706.0,706.0,706.0,706.0,706.0,706,706.0,709.0,706,706.0,709.0,709.0,,709.0,706.0,,709.0,712.0,706,707,706,709.0,709.0,709.0,706,709.0,706.0,706.0,709.0,706,706,706,709,709,708,708,709,709,709
654.0,706.0,706.0,706.0,706.0,706.0,706,706.0,709.0,706,706.0,709.0,709.0,,709.0,706.0,,715.0,712.0,706,706,706,709.0,709.0,709.0,706,709.0,706.0,706.0,709.0,706,706,707,715,709,709,708,709,709,709
655.0,706.0,706.0,706.0,706.0,706.0,706,706.0,709.0,706,706.0,709.0,709.0,,709.0,715.0,,715.0,712.0,706,709,709,709.0,709.0,709.0,706,709.0,709.0,706.0,709.0,709,709,707,715,709,709,709,709,709,709
656.0,706.0,706.0,706.0,706.0,706.0,706,706.0,709.0,706,706.0,709.0,709.0,,709.0,715.0,,709.0,712.0,706,706,709,709.0,709.0,709.0,706,709.0,709.0,710.0,709.0,709,709,707,715,709,709,709,709,709,710
657.0,706.0,706.0,706.0,706.0,706.0,706,706.0,709.0,706,706.0,709.0,709.0,,712.0,709.0,,709.0,,706,706,709,709.0,709.0,709.0,709,709.0,709.0,712.0,709.0,709,709,707,715,709,710,709,709,710,710
658.0,706.0,706.0,706.0,706.0,706.0,706,706.0,709.0,706,706.0,709.0,,,712.0,709.0,,709.0,,709,706,709,709.0,709.0,709.0,709,709.0,709.0,709.0,709.0,709,709,707,716,709,710,710,709,710,710
659.0,706.0,706.0,706.0,706.0,706.0,706,706.0,709.0,706,706.0,709.0,,,712.0,709.0,,709.0,,706,706,709,709.0,709.0,709.0,709,709.0,709.0,709.0,709.0,709,709,709,709,710,710,710,710,710,710
660.0,706.0,706.0,706.0,706.0,706.0,706,706.0,709.0,706,709.0,709.0,,,712.0,709.0,,709.0,,706,706,709,709.0,709.0,712.0,709,709.0,709.0,709.0,709.0,709,709,710,710,710,710,710,710,710,710
661.0,706.0,706.0,706.0,706.0,706.0,706,709.0,709.0,706,709.0,709.0,,,,709.0,,709.0,,709,706,709,709.0,709.0,712.0,709,709.0,709.0,709.0,709.0,709,709,710,710,710,710,710,710,710,709
662.0,706.0,706.0,706.0,706.0,706.0,706,709.0,709.0,709,709.0,709.0,,,,709.0,,709.0,,709,706,709,709.0,709.0,,709,709.0,709.0,709.0,709.0,709,709,710,710,711,710,710,710,710,710
663.0,709.0,709.0,709.0,709.0,709.0,706,709.0,709.0,709,709.0,709.0,,,,709.0,,709.0,,709,706,709,709.0,709.0,,709,709.0,709.0,709.0,709.0,709,709,710,710,710,710,710,710,710,710
664.0,709.0,709.0,709.0,709.0,709.0,709,709.0,,709,709.0,709.0,,,,709.0,,709.0,,715,709,709,709.0,709.0,,709,712.0,709.0,709.0,709.0,709,709,710,710,710,710,709,710,710,710
665.0,709.0,709.0,709.0,709.0,709.0,709,709.0,,709,709.0,712.0,,,,709.0,,709.0,,715,709,709,709.0,709.0,,709,,709.0,709.0,718.0,709,709,710,710,710,710,709,710,713,709
666.0,709.0,709.0,709.0,709.0,709.0,709,709.0,,709,709.0,,,,,709.0,,,,715,709,709,709.0,,,709,,709.0,709.0,718.0,709,709,710,710,716,710,713,710,713,710
667.0,709.0,709.0,709.0,709.0,709.0,709,709.0,,709,709.0,,,,,709.0,,,,715,709,709,709.0,,,711,,97.0,712.0,718.0,709,709,710,710,713,710,713,710,713,710
668.0,709.0,709.0,709.0,709.0,709.0,709,709.0,,709,709.0,,,,,709.0,,,,715,712,709,,,,712,,96.0,,718.0,709,709,710,710,713,711,713,713,713,710
669.0,709.0,709.0,709.0,709.0,709.0,709,709.0,,709,712.0,,,,,712.0,,,,714,712,709,,,,712,,96.0,,718.0,709,709,710,711,713,711,713,713,713,710
670.0,709.0,709.0,709.0,709.0,709.0,709,,,709,712.0,,,,,712.0,,,,709,712,709,,,,712,,,,,709,712,712,713,713,711,713,713,713,714
671.0,709.0,709.0,709.0,709.0,709.0,709,,,709,,,,,,,,,,709,712,709,,,,712,,,,,709,712,714,713,713,711,713,714,713,714
,,,,,,709,,,709,,,,,,,,,,709,712,709,,,,712,,,,,712,712,713,714,713,714,714,714,714,714
